table_name	index_name	index_type	unique	columns	source_file	status	notes
llx_facture_fourn	idx_facture_fourn_date_lim_reglement	INDEX	N	date_lim_reglement	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	idx_facture_fourn_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	idx_facture_fourn_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	idx_facture_fourn_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	idx_facture_fourn_fk_user_valid	INDEX	N	fk_user_valid	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	idx_facture_fourn_tms	INDEX	N	tms	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facture_fourn.sql	启用	主键在建表文件中定义
llx_facture_fourn	uk_facture_fourn_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_fourn	uk_facture_fourn_ref_supplier	INDEX	Y	ref_supplier, fk_soc, entity	htdocs/install/mysql/tables/llx_facture_fourn.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facture_rec_extrafields.sql	启用	主键在建表文件中定义
llx_facture_rec_extrafields	uk_facture_rec_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_facture_rec_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	idx_facture_rec_datec	INDEX	N	datec	htdocs/install/mysql/tables/llx_facture_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	idx_facture_rec_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_facture_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	idx_facture_rec_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_facture_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	idx_facture_rec_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_facture_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	idx_facture_rec_uk_titre	INDEX	Y	titre, entity	htdocs/install/mysql/tables/llx_facture_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture_rec	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facture_rec.sql	启用	主键在建表文件中定义
llx_facture	idx_facture_datef	INDEX	N	datef	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_account	INDEX	N	fk_account	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_currency	INDEX	N	fk_currency	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_facture_source	INDEX	N	fk_facture_source	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_input_reason	INDEX	N	fk_input_reason	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_statut	INDEX	N	fk_statut	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_fk_user_valid	INDEX	N	fk_user_valid	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_situation_cycle_ref	INDEX	N	situation_cycle_ref	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	idx_facture_tms	INDEX	N	tms	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facture	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facture.sql	启用	主键在建表文件中定义
llx_facture	uk_facture_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facturedet_extrafields.sql	启用	主键在建表文件中定义
llx_facturedet_extrafields	uk_facturedet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_facturedet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet_rec_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facturedet_rec_extrafields.sql	启用	主键在建表文件中定义
llx_facturedet_rec_extrafields	uk_facturedet_rec_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_facturedet_rec_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet_rec	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facturedet_rec.sql	启用	主键在建表文件中定义
llx_facturedet	idx_facturedet_fk_code_ventilation	INDEX	N	fk_code_ventilation	htdocs/install/mysql/tables/llx_facturedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet	idx_facturedet_fk_facture	INDEX	N	fk_facture	htdocs/install/mysql/tables/llx_facturedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet	idx_facturedet_fk_prev_id	INDEX	N	fk_prev_id	htdocs/install/mysql/tables/llx_facturedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet	idx_facturedet_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_facturedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_facturedet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_facturedet.sql	启用	主键在建表文件中定义
llx_facturedet	uk_fk_remise_except	INDEX	Y	fk_remise_except, fk_facture	htdocs/install/mysql/tables/llx_facturedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinter_extrafields.sql	启用	主键在建表文件中定义
llx_fichinter_extrafields	uk_ficheinter_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_fichinter_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_rec	idx_fichinter_rec_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_fichinter_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_rec	idx_fichinter_rec_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_fichinter_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_rec	idx_fichinter_rec_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_fichinter_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_rec	idx_fichinter_rec_uk_titre	INDEX	Y	title, entity	htdocs/install/mysql/tables/llx_fichinter_rec.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter_rec	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinter_rec.sql	启用	主键在建表文件中定义
llx_fichinter	idx_fichinter_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_fichinter.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinter	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinter.sql	启用	主键在建表文件中定义
llx_fichinter	uk_fichinter_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_fichinter.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinterdet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinterdet_extrafields.sql	启用	主键在建表文件中定义
llx_fichinterdet_extrafields	uk_ficheinterdet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_fichinterdet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinterdet_rec	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinterdet_rec.sql	启用	主键在建表文件中定义
llx_fichinterdet	idx_fichinterdet_fk_fichinter	INDEX	N	fk_fichinter	htdocs/install/mysql/tables/llx_fichinterdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_fichinterdet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_fichinterdet.sql	启用	主键在建表文件中定义
llx_holiday_config	idx_holiday_config	INDEX	Y	entity, name	htdocs/install/mysql/tables/llx_holiday_config.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday_config	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_holiday_config.sql	启用	主键在建表文件中定义
llx_holiday_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_holiday_extrafields.sql	启用	主键在建表文件中定义
llx_holiday_extrafields	uk_holiday_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_holiday_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday_logs	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_holiday_logs.sql	启用	主键在建表文件中定义
llx_holiday_users	uk_holiday_users	INDEX	Y	fk_user, fk_type	htdocs/install/mysql/tables/llx_holiday_users.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_date_create	INDEX	N	date_create	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_date_debut	INDEX	N	date_debut	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_date_fin	INDEX	N	date_fin	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_entity	INDEX	N	entity	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_fk_user	INDEX	N	fk_user	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_fk_user_create	INDEX	N	fk_user_create	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	idx_holiday_fk_validator	INDEX	N	fk_validator	htdocs/install/mysql/tables/llx_holiday.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_holiday	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_holiday.sql	启用	主键在建表文件中定义
llx_hrm_evaluation_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_evaluation_extrafields-hrm.sql	启用	主键在建表文件中定义
llx_hrm_evaluation_extrafields	uk_evaluation_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_hrm_evaluation_extrafields-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluation	idx_hrm_evaluation_ref	INDEX	N	ref	htdocs/install/mysql/tables/llx_hrm_evaluation-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluation	idx_hrm_evaluation_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_evaluation-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluation	idx_hrm_evaluation_status	INDEX	N	status	htdocs/install/mysql/tables/llx_hrm_evaluation-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluation	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_evaluation-hrm.sql	启用	主键在建表文件中定义
llx_hrm_evaluationdet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_evaluationdet_extrafields-hrm.sql	启用	主键在建表文件中定义
llx_hrm_evaluationdet_extrafields	uk_evaluationdet_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_hrm_evaluationdet_extrafields-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluationdet	idx_hrm_evaluationdet_fk_evaluation	INDEX	N	fk_evaluation	htdocs/install/mysql/tables/llx_hrm_evaluationdet-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluationdet	idx_hrm_evaluationdet_fk_skill	INDEX	N	fk_skill	htdocs/install/mysql/tables/llx_hrm_evaluationdet-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluationdet	idx_hrm_evaluationdet_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_evaluationdet-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_evaluationdet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_evaluationdet-hrm.sql	启用	主键在建表文件中定义
llx_hrm_job_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_job_extrafields-hrm.sql	启用	主键在建表文件中定义
llx_hrm_job_extrafields	uk_job_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_hrm_job_extrafields-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_job_user	idx_hrm_job_user_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_job_user-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_job_user	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_job_user-hrm.sql	启用	主键在建表文件中定义
llx_hrm_job	idx_hrm_job_label	INDEX	N	label	htdocs/install/mysql/tables/llx_hrm_job-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_job	idx_hrm_job_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_job-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_job	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_job-hrm.sql	启用	主键在建表文件中定义
llx_hrm_skill_extrafields	idx_skill_fk_object	INDEX	N	fk_object	htdocs/install/mysql/tables/llx_hrm_skill_extrafields-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skill_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_skill_extrafields-hrm.sql	启用	主键在建表文件中定义
llx_hrm_skill	idx_hrm_skill_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_skill-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skill	idx_hrm_skill_skill_type	INDEX	N	skill_type	htdocs/install/mysql/tables/llx_hrm_skill-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skill	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_skill-hrm.sql	启用	主键在建表文件中定义
llx_hrm_skilldet	idx_hrm_skilldet_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_skilldet-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skilldet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_skilldet-hrm.sql	启用	主键在建表文件中定义
llx_hrm_skillrank	idx_hrm_skillrank_fk_skill	INDEX	N	fk_skill	htdocs/install/mysql/tables/llx_hrm_skillrank-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skillrank	idx_hrm_skillrank_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_hrm_skillrank-hrm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_hrm_skillrank	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_hrm_skillrank-hrm.sql	启用	主键在建表文件中定义
llx_import_model	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_import_model.sql	启用	主键在建表文件中定义
llx_import_model	uk_import_model	INDEX	Y	label, type	htdocs/install/mysql/tables/llx_import_model.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_intracommreport	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_intracommreport-intracommreport.sql	启用	主键在建表文件中定义
llx_inventory_extrafields	idx_inventory_extrafields	INDEX	N	fk_object	htdocs/install/mysql/tables/llx_inventory_extrafields-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventory_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_inventory_extrafields-stock.sql	启用	主键在建表文件中定义
llx_inventory	idx_inventory_date_creation	INDEX	N	date_creation	htdocs/install/mysql/tables/llx_inventory-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventory	idx_inventory_tms	INDEX	N	tms	htdocs/install/mysql/tables/llx_inventory-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventory	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_inventory-stock.sql	启用	主键在建表文件中定义
llx_inventory	uk_inventory_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_inventory-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventorydet	idx_inventorydet_datec	INDEX	N	datec	htdocs/install/mysql/tables/llx_inventorydet-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventorydet	idx_inventorydet_fk_inventory	INDEX	N	fk_inventory	htdocs/install/mysql/tables/llx_inventorydet-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventorydet	idx_inventorydet_tms	INDEX	N	tms	htdocs/install/mysql/tables/llx_inventorydet-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_inventorydet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_inventorydet-stock.sql	启用	主键在建表文件中定义
llx_knowledgemanagement_knowledgerecord_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord_extrafields-knowledgemanagement.sql	启用	主键在建表文件中定义
llx_knowledgemanagement_knowledgerecord_extrafields	uk_knowledgerecord_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord_extrafields-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_knowledgemanagement_knowledgerecord	idx_knowledgemanagement_knowledgerecord_ref	INDEX	N	ref	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_knowledgemanagement_knowledgerecord	idx_knowledgemanagement_knowledgerecord_rowid	INDEX	N	rowid	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_knowledgemanagement_knowledgerecord	idx_knowledgemanagement_knowledgerecord_status	INDEX	N	status	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_knowledgemanagement_knowledgerecord	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_knowledgemanagement_knowledgerecord-knowledgemanagement.sql	启用	主键在建表文件中定义
llx_links_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_links_extrafields.sql	启用	主键在建表文件中定义
llx_links_extrafields	uk_links_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_links_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_links	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_links.sql	启用	主键在建表文件中定义
llx_links	uk_links	INDEX	Y	objectid, objecttype, label	htdocs/install/mysql/tables/llx_links.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_loan_schedule	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_loan_schedule-loan.sql	启用	主键在建表文件中定义
llx_loan_schedule	uk_loan_schedule_ref	INDEX	Y	fk_loan, datep	htdocs/install/mysql/tables/llx_loan_schedule-loan.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_loan	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_loan-loan.sql	启用	主键在建表文件中定义
llx_localtax	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_localtax.sql	启用	主键在建表文件中定义
llx_mailing_advtarget	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mailing_advtarget-mailing.sql	启用	主键在建表文件中定义
llx_mailing_advtarget	uk_advtargetemailing_name	INDEX	Y	name	htdocs/install/mysql/tables/llx_mailing_advtarget-mailing.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mailing_cibles	idx_mailing_cibles_email	INDEX	N	email	htdocs/install/mysql/tables/llx_mailing_cibles-mailing.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mailing_cibles	idx_mailing_cibles_tag	INDEX	N	tag	htdocs/install/mysql/tables/llx_mailing_cibles-mailing.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mailing_cibles	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mailing_cibles-mailing.sql	启用	主键在建表文件中定义
llx_mailing_unsubscribe	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mailing_unsubscribe.sql	启用	主键在建表文件中定义
llx_mailing	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mailing-mailing.sql	启用	主键在建表文件中定义
llx_menu	idx_menu_menuhandler_type	INDEX	N	menu_handler, type	htdocs/install/mysql/tables/llx_menu.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_menu	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_menu.sql	启用	主键在建表文件中定义
llx_mrp_mo_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mrp_mo_extrafields-mrp.sql	启用	主键在建表文件中定义
llx_mrp_mo_extrafields	uk_mrp_mo_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_mrp_mo_extrafields-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_date_end_planned	INDEX	N	date_end_planned	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_date_start_planned	INDEX	N	date_start_planned	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_entity	INDEX	N	entity	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_fk_bom	INDEX	N	fk_bom	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_fk_project	INDEX	N	fk_project	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_ref	INDEX	N	ref	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	idx_mrp_mo_status	INDEX	N	status	htdocs/install/mysql/tables/llx_mrp_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_mo	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mrp_mo-mrp.sql	启用	主键在建表文件中定义
llx_mrp_production_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mrp_production_extrafields-mrp.sql	启用	主键在建表文件中定义
llx_mrp_production_extrafields	uk_mrp_production_fk_object	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_mrp_production_extrafields-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_production	idx_mrp_production_fk_mo	INDEX	N	fk_mo	htdocs/install/mysql/tables/llx_mrp_production-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_mrp_production	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_mrp_production-mrp.sql	启用	主键在建表文件中定义
llx_multicurrency_rate	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_multicurrency_rate.sql	启用	主键在建表文件中定义
llx_multicurrency	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_multicurrency.sql	启用	主键在建表文件中定义
llx_notify_def_object	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_notify_def_object.sql	启用	主键在建表文件中定义
llx_notify_def	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_notify_def.sql	启用	主键在建表文件中定义
llx_notify	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_notify.sql	启用	主键在建表文件中定义
llx_oauth_state	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_oauth_state.sql	启用	主键在建表文件中定义
llx_oauth_token	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_oauth_token.sql	启用	主键在建表文件中定义
llx_object_lang	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_object_lang.sql	启用	主键在建表文件中定义
llx_object_lang	uk_object_lang	INDEX	Y	fk_object, type_object, property, lang	htdocs/install/mysql/tables/llx_object_lang.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_onlinesignature	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_onlinesignature.sql	启用	主键在建表文件中定义
llx_opensurvey_comments	idx_id_comment	INDEX	N	id_comment	htdocs/install/mysql/tables/llx_opensurvey_comments-opensurvey.key.sql	启用	索引由 .key.sql 安装脚本创建
